#       i  cr  sl  tb  dcc  spigot  fiber/slb  fibcha/slbcha  subdet  ieta  iphi  depth 
0	61	1	u	0	0	1	4	HB	10	6	3
0	61	1	u	0	0	1	5	HB	9	6	3
0	61	1	u	0	0	1	6	HB	12	6	3
0	61	1	u	0	0	1	7	HB	11	6	3
0	61	1	u	0	0	2	0	HB	16	6	4
0	61	1	u	0	0	2	1	HB	15	6	4
0	61	1	u	0	0	2	2	HB	14	6	4
0	61	1	u	0	0	2	3	HB	13	6	4
0	61	1	u	0	0	2	4	HB	16	6	2
0	61	1	u	0	0	2	5	HB	15	6	2
0	61	1	u	0	0	2	6	HB	14	6	2
0	61	1	u	0	0	2	7	HB	13	6	2
0	61	1	u	0	0	3	0	HB	14	6	1
0	61	1	u	0	0	3	1	HB	13	6	1
0	61	1	u	0	0	3	2	HB	16	6	1
0	61	1	u	0	0	3	3	HB	15	6	1
0	61	1	u	0	0	3	4	HB	14	6	3
0	61	1	u	0	0	3	5	HB	13	6	3
0	61	1	u	0	0	3	6	HB	16	6	3
0	61	1	u	0	0	3	7	HB	15	6	3
0	61	1	u	0	0	4	0	HB	4	6	4
0	61	1	u	0	0	4	1	HB	3	6	4
0	61	1	u	0	0	4	2	HB	2	6	4
0	61	1	u	0	0	4	3	HB	1	6	4
0	61	1	u	0	0	4	4	HB	4	6	2
0	61	1	u	0	0	4	5	HB	3	6	2
0	61	1	u	0	0	4	6	HB	2	6	2
0	61	1	u	0	0	4	7	HB	1	6	2
0	61	1	u	0	0	5	0	HB	2	6	1
0	61	1	u	0	0	5	1	HB	1	6	1
0	61	1	u	0	0	5	2	HB	4	6	1
0	61	1	u	0	0	5	3	HB	3	6	1
0	61	1	u	0	0	5	4	HB	2	6	3
0	61	1	u	0	0	5	5	HB	1	6	3
0	61	1	u	0	0	5	6	HB	4	6	3
0	61	1	u	0	0	5	7	HB	3	6	3
0	61	1	u	0	0	6	0	HB	8	6	4
0	61	1	u	0	0	6	1	HB	7	6	4
0	61	1	u	0	0	6	2	HB	6	6	4
0	61	1	u	0	0	6	3	HB	5	6	4
0	61	1	u	0	0	6	4	HB	8	6	2
0	61	1	u	0	0	6	5	HB	7	6	2
0	61	1	u	0	0	6	6	HB	6	6	2
0	61	1	u	0	0	6	7	HB	5	6	2
0	61	1	u	0	0	7	0	HB	6	6	1
0	61	1	u	0	0	7	1	HB	5	6	1
0	61	1	u	0	0	7	2	HB	8	6	1
0	61	1	u	0	0	7	3	HB	7	6	1
0	61	1	u	0	0	7	4	HB	6	6	3
0	61	1	u	0	0	7	5	HB	5	6	3
0	61	1	u	0	0	7	6	HB	8	6	3
0	61	1	u	0	0	7	7	HB	7	6	3
0	61	1	u	0	0	8	0	HB	12	6	4
0	61	1	u	0	0	8	1	HB	11	6	4
0	61	1	u	0	0	8	2	HB	10	6	4
0	61	1	u	0	0	8	3	HB	9	6	4
0	61	1	u	0	0	8	4	HB	12	6	2
0	61	1	u	0	0	8	5	HB	11	6	2
0	61	1	u	0	0	8	6	HB	10	6	2
0	61	1	u	0	0	8	7	HB	9	6	2
0	61	1	u	0	0	1	0	HB	10	7	4
0	61	1	u	0	0	1	1	HB	9	7	4
0	61	1	u	0	0	1	2	HB	12	7	4
0	61	1	u	0	0	1	3	HB	11	7	4
0	61	1	u	0	0	1	4	HB	10	7	2
0	61	1	u	0	0	1	5	HB	9	7	2
0	61	1	u	0	0	1	6	HB	12	7	2
0	61	1	u	0	0	1	7	HB	11	7	2
0	61	1	u	0	0	2	0	HB	16	7	1
0	61	1	u	0	0	2	1	HB	15	7	1
0	61	1	u	0	0	2	2	HB	14	7	1
0	61	1	u	0	0	2	3	HB	13	7	1
0	61	1	u	0	0	2	4	HB	16	7	3
0	61	1	u	0	0	2	5	HB	15	7	3
0	61	1	u	0	0	2	6	HB	14	7	3
0	61	1	u	0	0	2	7	HB	13	7	3
0	61	1	u	0	0	3	0	HB	14	7	4
0	61	1	u	0	0	3	1	HB	13	7	4
0	61	1	u	0	0	3	2	HB	16	7	4
0	61	1	u	0	0	3	3	HB	15	7	4
0	61	1	u	0	0	3	4	HB	14	7	2
0	61	1	u	0	0	3	5	HB	13	7	2
0	61	1	u	0	0	3	6	HB	16	7	2
0	61	1	u	0	0	3	7	HB	15	7	2
0	61	1	u	0	0	4	0	HB	4	7	1
0	61	1	u	0	0	4	1	HB	3	7	1
0	61	1	u	0	0	4	2	HB	2	7	1
0	61	1	u	0	0	4	3	HB	1	7	1
0	61	1	u	0	0	4	4	HB	4	7	3
0	61	1	u	0	0	4	5	HB	3	7	3
0	61	1	u	0	0	4	6	HB	2	7	3
0	61	1	u	0	0	4	7	HB	1	7	3
0	61	1	u	0	0	5	0	HB	2	7	4
0	61	1	u	0	0	5	1	HB	1	7	4
0	61	1	u	0	0	5	2	HB	4	7	4
0	61	1	u	0	0	5	3	HB	3	7	4
0	61	1	u	0	0	5	4	HB	2	7	2
0	61	1	u	0	0	5	5	HB	1	7	2
0	61	1	u	0	0	5	6	HB	4	7	2
0	61	1	u	0	0	5	7	HB	3	7	2
0	61	1	u	0	0	6	0	HB	8	7	1
0	61	1	u	0	0	6	1	HB	7	7	1
0	61	1	u	0	0	6	2	HB	6	7	1
0	61	1	u	0	0	6	3	HB	5	7	1
0	61	1	u	0	0	6	4	HB	8	7	3
0	61	1	u	0	0	6	5	HB	7	7	3
0	61	1	u	0	0	6	6	HB	6	7	3
0	61	1	u	0	0	6	7	HB	5	7	3
0	61	1	u	0	0	7	0	HB	6	7	4
0	61	1	u	0	0	7	1	HB	5	7	4
0	61	1	u	0	0	7	2	HB	8	7	4
0	61	1	u	0	0	7	3	HB	7	7	4
0	61	1	u	0	0	7	4	HB	6	7	2
0	61	1	u	0	0	7	5	HB	5	7	2
0	61	1	u	0	0	7	6	HB	8	7	2
0	61	1	u	0	0	7	7	HB	7	7	2
0	61	1	u	0	0	8	0	HB	12	7	1
0	61	1	u	0	0	8	1	HB	11	7	1
0	61	1	u	0	0	8	2	HB	10	7	1
0	61	1	u	0	0	8	3	HB	9	7	1
0	61	1	u	0	0	8	4	HB	12	7	3
0	61	1	u	0	0	8	5	HB	11	7	3
0	61	1	u	0	0	8	6	HB	10	7	3
0	61	1	u	0	0	8	7	HB	9	7	3
0	61	2	u	0	0	1	0	HB	10	8	1
0	61	2	u	0	0	1	1	HB	9	8	1
0	61	2	u	0	0	1	2	HB	12	8	1
0	61	2	u	0	0	1	3	HB	11	8	1
0	61	2	u	0	0	1	4	HB	10	8	3
0	61	2	u	0	0	1	5	HB	9	8	3
0	61	2	u	0	0	1	6	HB	12	8	3
0	61	2	u	0	0	1	7	HB	11	8	3
0	61	2	u	0	0	2	0	HB	16	8	4
0	61	2	u	0	0	2	1	HB	15	8	4
0	61	2	u	0	0	2	2	HB	14	8	4
0	61	2	u	0	0	2	3	HB	13	8	4
0	61	2	u	0	0	2	4	HB	16	8	2
0	61	2	u	0	0	2	5	HB	15	8	2
0	61	2	u	0	0	2	6	HB	14	8	2
0	61	2	u	0	0	2	7	HB	13	8	2
0	61	2	u	0	0	3	0	HB	14	8	1
0	61	2	u	0	0	3	1	HB	13	8	1
0	61	2	u	0	0	3	2	HB	16	8	1
0	61	2	u	0	0	3	3	HB	15	8	1
0	61	2	u	0	0	3	4	HB	14	8	3
0	61	2	u	0	0	3	5	HB	13	8	3
0	61	2	u	0	0	3	6	HB	16	8	3
0	61	2	u	0	0	3	7	HB	15	8	3
0	61	2	u	0	0	4	0	HB	4	8	4
0	61	2	u	0	0	4	1	HB	3	8	4
0	61	2	u	0	0	4	2	HB	2	8	4
0	61	2	u	0	0	4	3	HB	1	8	4
0	61	2	u	0	0	4	4	HB	4	8	2
0	61	2	u	0	0	4	5	HB	3	8	2
0	61	2	u	0	0	4	6	HB	2	8	2
0	61	2	u	0	0	4	7	HB	1	8	2
0	61	2	u	0	0	5	0	HB	2	8	1
0	61	2	u	0	0	5	1	HB	1	8	1
0	61	2	u	0	0	5	2	HB	4	8	1
0	61	2	u	0	0	5	3	HB	3	8	1
0	61	2	u	0	0	5	4	HB	2	8	3
0	61	2	u	0	0	5	5	HB	1	8	3
0	61	2	u	0	0	5	6	HB	4	8	3
0	61	2	u	0	0	5	7	HB	3	8	3
0	61	2	u	0	0	6	0	HB	8	8	4
0	61	2	u	0	0	6	1	HB	7	8	4
0	61	2	u	0	0	6	2	HB	6	8	4
0	61	2	u	0	0	6	3	HB	5	8	4
0	61	2	u	0	0	6	4	HB	8	8	2
0	61	2	u	0	0	6	5	HB	7	8	2
0	61	2	u	0	0	6	6	HB	6	8	2
0	61	2	u	0	0	6	7	HB	5	8	2
0	61	2	u	0	0	7	0	HB	6	8	1
0	61	2	u	0	0	7	1	HB	5	8	1
0	61	2	u	0	0	7	2	HB	8	8	1
0	61	2	u	0	0	7	3	HB	7	8	1
0	61	2	u	0	0	7	4	HB	6	8	3
0	61	2	u	0	0	7	5	HB	5	8	3
0	61	2	u	0	0	7	6	HB	8	8	3
0	61	2	u	0	0	7	7	HB	7	8	3
0	61	2	u	0	0	8	0	HB	12	8	4
0	61	2	u	0	0	8	1	HB	11	8	4
0	61	2	u	0	0	8	2	HB	10	8	4
0	61	2	u	0	0	8	3	HB	9	8	4
0	61	2	u	0	0	8	4	HB	12	8	2
0	61	2	u	0	0	8	5	HB	11	8	2
0	61	2	u	0	0	8	6	HB	10	8	2
0	61	2	u	0	0	8	7	HB	9	8	2
0	61	2	u	0	0	1	0	HB	10	9	4
0	61	2	u	0	0	1	1	HB	9	9	4
0	61	2	u	0	0	1	2	HB	12	9	4
0	61	2	u	0	0	1	3	HB	11	9	4
0	61	2	u	0	0	1	4	HB	10	9	2
0	61	2	u	0	0	1	5	HB	9	9	2
0	61	2	u	0	0	1	6	HB	12	9	2
0	61	2	u	0	0	1	7	HB	11	9	2
0	61	2	u	0	0	2	0	HB	16	9	1
0	61	2	u	0	0	2	1	HB	15	9	1
0	61	2	u	0	0	2	2	HB	14	9	1
0	61	2	u	0	0	2	3	HB	13	9	1
0	61	2	u	0	0	2	4	HB	16	9	3
0	61	2	u	0	0	2	5	HB	15	9	3
0	61	2	u	0	0	2	6	HB	14	9	3
0	61	2	u	0	0	2	7	HB	13	9	3
0	61	2	u	0	0	3	0	HB	14	9	4
0	61	2	u	0	0	3	1	HB	13	9	4
0	61	2	u	0	0	3	2	HB	16	9	4
0	61	2	u	0	0	3	3	HB	15	9	4
0	61	2	u	0	0	3	4	HB	14	9	2
0	61	2	u	0	0	3	5	HB	13	9	2
0	61	2	u	0	0	3	6	HB	16	9	2
0	61	2	u	0	0	3	7	HB	15	9	2
0	61	2	u	0	0	4	0	HB	4	9	1
0	61	2	u	0	0	4	1	HB	3	9	1
0	61	2	u	0	0	4	2	HB	2	9	1
0	61	2	u	0	0	4	3	HB	1	9	1
0	61	2	u	0	0	4	4	HB	4	9	3
0	61	2	u	0	0	4	5	HB	3	9	3
0	61	2	u	0	0	4	6	HB	2	9	3
0	61	2	u	0	0	4	7	HB	1	9	3
0	61	2	u	0	0	5	0	HB	2	9	4
0	61	2	u	0	0	5	1	HB	1	9	4
0	61	2	u	0	0	5	2	HB	4	9	4
0	61	2	u	0	0	5	3	HB	3	9	4
0	61	2	u	0	0	5	4	HB	2	9	2
0	61	2	u	0	0	5	5	HB	1	9	2
0	61	2	u	0	0	5	6	HB	4	9	2
0	61	2	u	0	0	5	7	HB	3	9	2
0	61	2	u	0	0	6	0	HB	8	9	1
0	61	2	u	0	0	6	1	HB	7	9	1
0	61	2	u	0	0	6	2	HB	6	9	1
0	61	2	u	0	0	6	3	HB	5	9	1
0	61	2	u	0	0	6	4	HB	8	9	3
0	61	2	u	0	0	6	5	HB	7	9	3
0	61	2	u	0	0	6	6	HB	6	9	3
0	61	2	u	0	0	6	7	HB	5	9	3
0	61	2	u	0	0	7	0	HB	6	9	4
0	61	2	u	0	0	7	1	HB	5	9	4
0	61	2	u	0	0	7	2	HB	8	9	4
0	61	2	u	0	0	7	3	HB	7	9	4
0	61	2	u	0	0	7	4	HB	6	9	2
0	61	2	u	0	0	7	5	HB	5	9	2
0	61	2	u	0	0	7	6	HB	8	9	2
0	61	2	u	0	0	7	7	HB	7	9	2
0	61	2	u	0	0	8	0	HB	12	9	1
0	61	2	u	0	0	8	1	HB	11	9	1
0	61	2	u	0	0	8	2	HB	10	9	1
0	61	2	u	0	0	8	3	HB	9	9	1
0	61	2	u	0	0	8	4	HB	12	9	3
0	61	2	u	0	0	8	5	HB	11	9	3
0	61	2	u	0	0	8	6	HB	10	9	3
0	61	2	u	0	0	8	7	HB	9	9	3
0	61	2	u	0	0	1	0	HB	10	10	1
0	61	2	u	0	0	1	1	HB	9	10	1
0	61	2	u	0	0	1	2	HB	12	10	1
0	61	2	u	0	0	1	3	HB	11	10	1
0	61	2	u	0	0	1	4	HB	10	10	3
0	61	2	u	0	0	1	5	HB	9	10	3
0	61	2	u	0	0	1	6	HB	12	10	3
0	61	2	u	0	0	1	7	HB	11	10	3
0	61	2	u	0	0	2	0	HB	16	10	4
0	61	2	u	0	0	2	1	HB	15	10	4
0	61	2	u	0	0	2	2	HB	14	10	4
0	61	2	u	0	0	2	3	HB	13	10	4
0	61	2	u	0	0	2	4	HB	16	10	2
0	61	2	u	0	0	2	5	HB	15	10	2
0	61	2	u	0	0	2	6	HB	14	10	2
0	61	2	u	0	0	2	7	HB	13	10	2
0	61	2	u	0	0	3	0	HB	14	10	1
0	61	2	u	0	0	3	1	HB	13	10	1
0	61	2	u	0	0	3	2	HB	16	10	1
0	61	2	u	0	0	3	3	HB	15	10	1
0	61	2	u	0	0	3	4	HB	14	10	3
0	61	2	u	0	0	3	5	HB	13	10	3
0	61	2	u	0	0	3	6	HB	16	10	3
0	61	2	u	0	0	3	7	HB	15	10	3
0	61	2	u	0	0	4	0	HB	4	10	4
0	61	2	u	0	0	4	1	HB	3	10	4
0	61	2	u	0	0	4	2	HB	2	10	4
0	61	2	u	0	0	4	3	HB	1	10	4
0	61	2	u	0	0	4	4	HB	4	10	2
0	61	2	u	0	0	4	5	HB	3	10	2
0	61	2	u	0	0	4	6	HB	2	10	2
0	61	2	u	0	0	4	7	HB	1	10	2
0	61	2	u	0	0	5	0	HB	2	10	1
0	61	2	u	0	0	5	1	HB	1	10	1
0	61	2	u	0	0	5	2	HB	4	10	1
0	61	2	u	0	0	5	3	HB	3	10	1
0	61	2	u	0	0	5	4	HB	2	10	3
0	61	2	u	0	0	5	5	HB	1	10	3
0	61	2	u	0	0	5	6	HB	4	10	3
0	61	2	u	0	0	5	7	HB	3	10	3
0	61	2	u	0	0	6	0	HB	8	10	4
0	61	2	u	0	0	6	1	HB	7	10	4
0	61	2	u	0	0	6	2	HB	6	10	4
0	61	2	u	0	0	6	3	HB	5	10	4
0	61	2	u	0	0	6	4	HB	8	10	2
0	61	2	u	0	0	6	5	HB	7	10	2
0	61	2	u	0	0	6	6	HB	6	10	2
0	61	2	u	0	0	6	7	HB	5	10	2
0	61	2	u	0	0	7	0	HB	6	10	1
0	61	2	u	0	0	7	1	HB	5	10	1
0	61	2	u	0	0	7	2	HB	8	10	1
0	61	2	u	0	0	7	3	HB	7	10	1
0	61	2	u	0	0	7	4	HB	6	10	3
0	61	2	u	0	0	7	5	HB	5	10	3
0	61	2	u	0	0	7	6	HB	8	10	3
0	61	2	u	0	0	7	7	HB	7	10	3
0	61	2	u	0	0	8	0	HB	12	10	4
0	61	2	u	0	0	8	1	HB	11	10	4
0	61	2	u	0	0	8	2	HB	10	10	4
0	61	2	u	0	0	8	3	HB	9	10	4
0	61	2	u	0	0	8	4	HB	12	10	2
0	61	2	u	0	0	8	5	HB	11	10	2
0	61	2	u	0	0	8	6	HB	10	10	2
0	61	2	u	0	0	8	7	HB	9	10	2
0	61	3	u	0	0	1	0	HB	10	11	4
0	61	3	u	0	0	1	1	HB	9	11	4
0	61	3	u	0	0	1	2	HB	12	11	4
0	61	3	u	0	0	1	3	HB	11	11	4
0	61	3	u	0	0	1	4	HB	10	11	2
0	61	3	u	0	0	1	5	HB	9	11	2
0	61	3	u	0	0	1	6	HB	12	11	2
0	61	3	u	0	0	1	7	HB	11	11	2
0	61	3	u	0	0	2	0	HB	16	11	1
0	61	3	u	0	0	2	1	HB	15	11	1
0	61	3	u	0	0	2	2	HB	14	11	1
0	61	3	u	0	0	2	3	HB	13	11	1
0	61	3	u	0	0	2	4	HB	16	11	3
0	61	3	u	0	0	2	5	HB	15	11	3
0	61	3	u	0	0	2	6	HB	14	11	3
0	61	3	u	0	0	2	7	HB	13	11	3
0	61	3	u	0	0	3	0	HB	14	11	4
0	61	3	u	0	0	3	1	HB	13	11	4
0	61	3	u	0	0	3	2	HB	16	11	4
0	61	3	u	0	0	3	3	HB	15	11	4
0	61	3	u	0	0	3	4	HB	14	11	2
0	61	3	u	0	0	3	5	HB	13	11	2
0	61	3	u	0	0	3	6	HB	16	11	2
0	61	3	u	0	0	3	7	HB	15	11	2
0	61	3	u	0	0	4	0	HB	4	11	1
0	61	3	u	0	0	4	1	HB	3	11	1
0	61	3	u	0	0	4	2	HB	2	11	1
0	61	3	u	0	0	4	3	HB	1	11	1
0	61	3	u	0	0	4	4	HB	4	11	3
0	61	3	u	0	0	4	5	HB	3	11	3
0	61	3	u	0	0	4	6	HB	2	11	3
0	61	3	u	0	0	4	7	HB	1	11	3
0	61	3	u	0	0	5	0	HB	2	11	4
0	61	3	u	0	0	5	1	HB	1	11	4
0	61	3	u	0	0	5	2	HB	4	11	4
0	61	3	u	0	0	5	3	HB	3	11	4
0	61	3	u	0	0	5	4	HB	2	11	2
0	61	3	u	0	0	5	5	HB	1	11	2
0	61	3	u	0	0	5	6	HB	4	11	2
0	61	3	u	0	0	5	7	HB	3	11	2
0	61	3	u	0	0	6	0	HB	8	11	1
0	61	3	u	0	0	6	1	HB	7	11	1
0	61	3	u	0	0	6	2	HB	6	11	1
0	61	3	u	0	0	6	3	HB	5	11	1
0	61	3	u	0	0	6	4	HB	8	11	3
0	61	3	u	0	0	6	5	HB	7	11	3
0	61	3	u	0	0	6	6	HB	6	11	3
0	61	3	u	0	0	6	7	HB	5	11	3
0	61	3	u	0	0	7	0	HB	6	11	4
0	61	3	u	0	0	7	1	HB	5	11	4
0	61	3	u	0	0	7	2	HB	8	11	4
0	61	3	u	0	0	7	3	HB	7	11	4
0	61	3	u	0	0	7	4	HB	6	11	2
0	61	3	u	0	0	7	5	HB	5	11	2
0	61	3	u	0	0	7	6	HB	8	11	2
0	61	3	u	0	0	7	7	HB	7	11	2
0	61	3	u	0	0	8	0	HB	12	11	1
0	61	3	u	0	0	8	1	HB	11	11	1
0	61	3	u	0	0	8	2	HB	10	11	1
0	61	3	u	0	0	8	3	HB	9	11	1
0	61	3	u	0	0	8	4	HB	12	11	3
0	61	3	u	0	0	8	5	HB	11	11	3
0	61	3	u	0	0	8	6	HB	10	11	3
0	61	3	u	0	0	8	7	HB	9	11	3
0	61	3	u	0	0	1	0	HB	10	12	1
0	61	3	u	0	0	1	1	HB	9	12	1
0	61	3	u	0	0	1	2	HB	12	12	1
0	61	3	u	0	0	1	3	HB	11	12	1
0	61	3	u	0	0	1	4	HB	10	12	3
0	61	3	u	0	0	1	5	HB	9	12	3
0	61	3	u	0	0	1	6	HB	12	12	3
0	61	3	u	0	0	1	7	HB	11	12	3
0	61	3	u	0	0	2	0	HB	16	12	4
0	61	3	u	0	0	2	1	HB	15	12	4
0	61	3	u	0	0	2	2	HB	14	12	4
0	61	3	u	0	0	2	3	HB	13	12	4
0	61	3	u	0	0	2	4	HB	16	12	2
0	61	3	u	0	0	2	5	HB	15	12	2
0	61	3	u	0	0	2	6	HB	14	12	2
0	61	3	u	0	0	2	7	HB	13	12	2
0	61	3	u	0	0	3	0	HB	14	12	1
0	61	3	u	0	0	3	1	HB	13	12	1
0	61	3	u	0	0	3	2	HB	16	12	1
0	61	3	u	0	0	3	3	HB	15	12	1
0	61	3	u	0	0	3	4	HB	14	12	3
0	61	3	u	0	0	3	5	HB	13	12	3
0	61	3	u	0	0	3	6	HB	16	12	3
0	61	3	u	0	0	3	7	HB	15	12	3
0	61	3	u	0	0	4	0	HB	4	12	4
0	61	3	u	0	0	4	1	HB	3	12	4
0	61	3	u	0	0	4	2	HB	2	12	4
0	61	3	u	0	0	4	3	HB	1	12	4
0	61	3	u	0	0	4	4	HB	4	12	2
0	61	3	u	0	0	4	5	HB	3	12	2
0	61	3	u	0	0	4	6	HB	2	12	2
0	61	3	u	0	0	4	7	HB	1	12	2
0	61	3	u	0	0	5	0	HB	2	12	1
0	61	3	u	0	0	5	1	HB	1	12	1
0	61	3	u	0	0	5	2	HB	4	12	1
0	61	3	u	0	0	5	3	HB	3	12	1
0	61	3	u	0	0	5	4	HB	2	12	3
0	61	3	u	0	0	5	5	HB	1	12	3
0	61	3	u	0	0	5	6	HB	4	12	3
0	61	3	u	0	0	5	7	HB	3	12	3
0	61	3	u	0	0	6	0	HB	8	12	4
0	61	3	u	0	0	6	1	HB	7	12	4
0	61	3	u	0	0	6	2	HB	6	12	4
0	61	3	u	0	0	6	3	HB	5	12	4
0	61	3	u	0	0	6	4	HB	8	12	2
0	61	3	u	0	0	6	5	HB	7	12	2
0	61	3	u	0	0	6	6	HB	6	12	2
0	61	3	u	0	0	6	7	HB	5	12	2
0	61	3	u	0	0	7	0	HB	6	12	1
0	61	3	u	0	0	7	1	HB	5	12	1
0	61	3	u	0	0	7	2	HB	8	12	1
0	61	3	u	0	0	7	3	HB	7	12	1
0	61	3	u	0	0	7	4	HB	6	12	3
0	61	3	u	0	0	7	5	HB	5	12	3
0	61	3	u	0	0	7	6	HB	8	12	3
0	61	3	u	0	0	7	7	HB	7	12	3
0	61	3	u	0	0	8	0	HB	12	12	4
0	61	3	u	0	0	8	1	HB	11	12	4
0	61	3	u	0	0	8	2	HB	10	12	4
0	61	3	u	0	0	8	3	HB	9	12	4
0	61	3	u	0	0	8	4	HB	12	12	2
0	61	3	u	0	0	8	5	HB	11	12	2
0	61	3	u	0	0	8	6	HB	10	12	2
0	61	3	u	0	0	8	7	HB	9	12	2
0	61	3	u	0	0	1	0	HB	10	13	4
0	61	3	u	0	0	1	1	HB	9	13	4
0	61	3	u	0	0	1	2	HB	12	13	4
0	61	3	u	0	0	1	3	HB	11	13	4
0	61	3	u	0	0	1	4	HB	10	13	2
0	61	3	u	0	0	1	5	HB	9	13	2
0	61	3	u	0	0	1	6	HB	12	13	2
0	61	3	u	0	0	1	7	HB	11	13	2
0	61	3	u	0	0	2	0	HB	16	13	1
0	61	3	u	0	0	2	1	HB	15	13	1
0	61	3	u	0	0	2	2	HB	14	13	1
0	61	3	u	0	0	2	3	HB	13	13	1
0	61	3	u	0	0	2	4	HB	16	13	3
0	61	3	u	0	0	2	5	HB	15	13	3
0	61	3	u	0	0	2	6	HB	14	13	3
0	61	3	u	0	0	2	7	HB	13	13	3
0	61	3	u	0	0	3	0	HB	14	13	4
0	61	3	u	0	0	3	1	HB	13	13	4
0	61	3	u	0	0	3	2	HB	16	13	4
0	61	3	u	0	0	3	3	HB	15	13	4
0	61	3	u	0	0	3	4	HB	14	13	2
0	61	3	u	0	0	3	5	HB	13	13	2
0	61	3	u	0	0	3	6	HB	16	13	2
0	61	3	u	0	0	3	7	HB	15	13	2
0	61	3	u	0	0	4	0	HB	4	13	1
0	61	3	u	0	0	4	1	HB	3	13	1
0	61	3	u	0	0	4	2	HB	2	13	1
0	61	3	u	0	0	4	3	HB	1	13	1
0	61	3	u	0	0	4	4	HB	4	13	3
0	61	3	u	0	0	4	5	HB	3	13	3
0	61	3	u	0	0	4	6	HB	2	13	3
0	61	3	u	0	0	4	7	HB	1	13	3
0	61	3	u	0	0	5	0	HB	2	13	4
0	61	3	u	0	0	5	1	HB	1	13	4
0	61	3	u	0	0	5	2	HB	4	13	4
0	61	3	u	0	0	5	3	HB	3	13	4
0	61	3	u	0	0	5	4	HB	2	13	2
0	61	3	u	0	0	5	5	HB	1	13	2
0	61	3	u	0	0	5	6	HB	4	13	2
0	61	3	u	0	0	5	7	HB	3	13	2
0	61	3	u	0	0	6	0	HB	8	13	1
0	61	3	u	0	0	6	1	HB	7	13	1
0	61	3	u	0	0	6	2	HB	6	13	1
